22.0,14.0,16.0,34.0,18.0,19.0,23.0,14.0,16.0,9.0,28.0,17.0,31.0,21.0,11.0,16.0,21.0,16.0,26.0,10.0,87.0,14.0,29.0,24.0,43.0,32.0,17.0,33.0,9.0,16.0,18.0,20.0,20.0,14.0,59.0,15.0,26.0,13.0,19.0,37.0,21.0,11.0,15.0,19.0,17.0,13.0,13.0,17.0,14.0,21.0,21.76,,,,,,,,,,,,,,,,,,,,,,,1.2388073939543505,0.8657311151425043,0.8435990103455477,0.605434681288898,0.06982855159131919,0.030804008160802452,0.032008169011937246,0.027699180791387334,0.04920083527556724,0.03163598353858106,0.027360996510833503,0.029942768966845636,0.028330922026139824,0.02351496961588661,0.02577353288562825,0.03221803312548078,0.03744924352749398,0.04707382328657282,0.025193078920156473,0.04047202327373353,0.022937491784493128,0.061420947607410584,0.043670418946182024,0.03518046225564411,0.04395254636899783,0.03523099893594489,0.027505075658804605,0.020383014421289165
38.0,25.0,14.0,18.0,15.0,23.0,84.0,14.0,29.0,14.0,10.0,25.0,14.0,11.0,43.0,21.0,41.0,43.0,16.0,19.0,13.0,22.0,21.0,15.0,31.0,22.0,17.0,16.0,20.0,22.0,15.0,16.0,21.0,15.0,10.0,19.0,14.0,15.0,18.0,9.0,27.0,18.0,19.0,15.0,28.0,18.0,17.0,47.0,28.0,44.0,22.58,0.07735468868754412,0.035720567479729654,0.02772856886232538,0.035044811957050115,0.031364885189880926,0.02239382679513453,0.0420918192027048,0.03868404064061386,0.013729005257181567,0.03473954258619675,0.04623338431119919,0.02308391747996211,0.020022099022753537,0.010950034177354113,0.01903069802819816,0.011044539976865053,0.014464450108523413,0.018899529598393413,0.013993335640407167,0.008368872222490609,0.004998859465838625,0.0031803423454138365,0.013574259843499888,0.01061706271332999,0.0035954153319189865,0.005636266485618597,0.008075231864281437,0.006713240189128555,0.006632159446598962,0.003357363676927476,0.0038406629192953307,0.0024498478287569014,0.005893647069266687,0.005294084160899122,0.009383220493327826,0.0054723913903887336,0.004064735391044191,0.0020449218068582316,0.002400291533882005,0.002166822235772593,0.00476160073109592,0.006845246858170463,0.003409585952268619,0.004430578404571861,0.004239987201539667,0.0025653356440468794,0.004844284811577595,0.008544476928209211,0.0030983917261307526,0.0031199238265716385
12.0,8.0,14.0,12.0,11.0,11.0,12.0,27.0,37.0,25.0,29.0,22.0,16.0,17.0,17.0,26.0,25.0,10.0,16.0,42.0,33.0,23.0,70.0,30.0,14.0,17.0,22.0,32.0,10.0,17.0,32.0,25.0,14.0,19.0,13.0,40.0,25.0,20.0,13.0,23.0,19.0,16.0,19.0,32.0,37.0,19.0,18.0,12.0,29.0,15.0,21.94,0.006701922325495009,0.006353411677991971,0.0038193204465122627,0.003554894001960444,0.0029879178513180127,0.004297959814059802,0.004393257627574106,0.005388069884955055,0.004952408016244,0.0023252789792604744,0.0022462521466940387,0.00198572336177511,0.008244728014688008,0.0086615351439618,0.009519716943888104,0.005711120920470701,0.006614761208184063,0.007845142181031406,0.008106219451292418,0.013113511471255194,0.005627489902756431,0.002735323449799224,0.0036889662924555265,0.00729845273696507,0.004737198693744306,0.0075667892336188,0.01332145507066426,0.005937260746577522,0.010378719354048372,0.0037687040303888567,0.0033800592573243193,0.004479713102336973,0.0065588617497789005,0.007563893738398819,0.006917312803964775,0.003123551682801917,0.0034818121744319796,0.013591802562586963,0.009056736733048009,0.005128524046006572,0.0032070800723311933,0.004069428236107342,0.003415821726728035,0.004172538374405121,0.003147443983785657,0.002182827502685158,0.0023542830345427822,0.003330880067854499,0.006378260196250831,0.008044505181411902
28.0,23.0,18.0,16.0,13.0,14.0,22.0,36.0,114.0,27.0,14.0,39.0,12.0,34.0,31.0,20.0,41.0,19.0,22.0,21.0,12.0,21.0,15.0,21.0,17.0,28.0,18.0,26.0,10.0,29.0,32.0,16.0,14.0,25.0,57.0,30.0,16.0,51.0,30.0,21.0,54.0,26.0,17.0,18.0,21.0,13.0,59.0,11.0,24.0,13.0,26.18,0.007414047406720263,0.0037171329731000183,0.0019338027373628898,0.0033493887895019725,0.004511516183041609,0.0024508910054074867,0.004891119778304445,0.005191862621965508,0.004323672626285993,0.004939845135797643,0.3100926527986303,0.5708016319534718,0.10177487165977557,0.28052354839575644,0.28327767316612507,0.1092933963984251,0.17231149085592934,0.3043996178986211,0.6558837381784212,0.4221174931597142,0.1885317205451429,0.23149041618619645,0.17410806442300478,0.5392086638049001,0.3853541185860248,0.8128714517557195,0.2741782358951039,1.2283372595333135,0.5138747714459896,0.7330513620941803,0.5445953208836727,0.8081925334408879,1.2535469984369618,0.5472049078345299,0.754903876565789,1.1110716766367357,1.3607914079912007,1.014243293334456,2.0035054350892705,2.6795513388656436,1.7845519791805633,2.6185532561861553,3.4315421791637646,3.5404824217160544,2.9458474829083396,4.233885920964754,4.735123629287138,4.1722691817717115,5.581408043702443,6.167573048518254
24.0,18.0,23.0,15.0,36.0,10.0,24.0,33.0,29.0,20.0,45.0,37.0,18.0,9.0,13.0,22.0,14.0,21.0,14.0,32.0,46.0,15.0,37.0,14.0,11.0,14.0,14.0,32.0,26.0,17.0,9.0,17.0,12.0,11.0,10.0,23.0,23.0,45.0,12.0,17.0,19.0,66.0,12.0,16.0,30.0,13.0,32.0,9.0,17.0,50.0,22.52,7.346185366312663,8.600209712982178,9.015612985776817,9.928155676523845,11.383541431691912,12.861911487579345,25.167503992716473,30.93380491661303,34.764546229921535,34.8581919670105,35.11000256008572,40.78222316020244,31.509474012586807,20.119335386488174,15.986403391911434,11.076260089874268,10.159650121416364,9.385392620449974,10.613717692238945,9.283127382397652,9.461608518724857,8.823485891024271,10.001644872330331,8.504368475505284,9.00177795236761,9.628737211227417,8.73691190992083,8.895396806299686,9.89382748420422,7.599382274291095,8.343439367082384,8.752014665042653,7.861747582753499,9.209279623898594,10.557214260101318,9.322739362716675,7.719454050064087,7.960493146048652,6.955967009067535,8.115617078893324,9.036375798677144,8.02042896458597,9.284343481063843,7.6358062624931335,7.837664405504863,11.611184780414288,9.125919379293919,7.469787041346232,8.203140300862929,8.328735849857331
26.0,25.0,26.0,17.0,16.0,30.0,15.0,16.0,25.0,18.0,31.0,20.0,30.0,15.0,9.0,25.0,21.0,18.0,18.0,9.0,15.0,18.0,31.0,34.0,10.0,18.0,25.0,19.0,13.0,38.0,31.0,49.0,31.0,20.0,23.0,8.0,16.0,20.0,19.0,21.0,28.0,36.0,59.0,12.0,19.0,23.0,14.0,21.0,16.0,12.0,22.18,7.766962638268104,8.980545358657837,7.113045834578001,7.361860275268555,8.34101365506649,7.896090237299601,8.455026880900066,6.9621361792087555,7.2336108684539795,7.304686824480693,8.097703987552274,6.613355299830436,8.321713479359945,7.719611708323161,9.585343307918972,9.000117588043214,7.949275766100202,6.236960000462002,8.848539935217964,5.97519244088067,6.64595365524292,8.064928319719103,8.12412558063384,8.48260501202415,9.940244936943055,7.704021480348375,8.037171773910522,7.809551722125003,6.093784419389872,7.87472043382494,8.496497527245552,7.639570143758034,8.783517791378882,7.3856608152389525,8.208800160366556,7.833322256803513,11.57001468539238,8.590421557426453,9.440931872317666,9.517294225238619,7.152658138956342,6.521655354234907,8.111102407261477,8.110203047593435,8.236133801309686,8.346494104551232,9.098401325089592,7.894727105186099,7.791966915130615,8.107025663057962
11.0,16.0,12.0,21.0,19.0,21.0,15.0,12.0,23.0,14.0,13.0,22.0,22.0,16.0,11.0,14.0,14.0,10.0,29.0,14.0,32.0,14.0,19.0,29.0,25.0,20.0,10.0,10.0,27.0,14.0,22.0,25.0,38.0,13.0,21.0,22.0,12.0,13.0,61.0,23.0,24.0,24.0,11.0,13.0,18.0,14.0,21.0,28.0,28.0,25.0,19.7,8.618052092465488,8.767563588917255,9.040268103281656,9.3607881353015,8.872163647099546,8.743975503104073,7.240490674972534,9.430245558420816,9.110272407531738,9.816119364329747,10.693069036190327,9.715284087441184,9.821615945209157,9.261567413806915,9.556192094629461,10.362522874559675,9.95417560849871,13.467130851745605,9.415207797083362,11.369566576821464,9.713202834129333,11.30667495727539,13.451351943768953,11.629320522834515,11.63413667678833,11.502775681018829,8.018813228607177,11.54623098373413,12.899721445860687,12.840258632387433,12.518387057564475,14.643930988311768,11.21156991155524,12.046250049884502,13.88083401180449,14.733170140873302,13.811582664648691,13.362068176269531,15.400647796568323,15.067461179650348,14.162327190240225,14.441779891649881,18.554661317305133,14.97147615139301,17.267453776465523,16.344701153891428,17.177700474148704,20.221925139427185,19.199769360678538,20.35321174621582
24.0,9.0,28.0,25.0,13.0,24.0,17.0,21.0,13.0,19.0,14.0,36.0,25.0,40.0,16.0,16.0,15.0,14.0,29.0,17.0,20.0,16.0,19.0,17.0,19.0,11.0,29.0,25.0,42.0,13.0,12.0,17.0,11.0,12.0,17.0,10.0,15.0,11.0,40.0,18.0,12.0,27.0,17.0,15.0,43.0,31.0,12.0,31.0,36.0,17.0,20.6,20.614286065101624,16.673854139116074,18.990230798721313,21.571709823608398,21.676257060124325,25.077958663304646,23.81461222031537,26.6739714940389,29.831241020789513,34.12368955110249,28.53139536721366,39.80175699128045,52.04611190795899,49.183685302734375,52.61446142196655,55.60106348991394,61.46251398722331,65.42587416512626,66.49735615171235,67.84241350959329,65.83303260803223,69.75929522514343,66.30680084228516,62.46658729104435,58.702592749344674,45.656869021329015,50.919439776190394,35.96818572998047,28.783357256934757,24.968497643103966,22.36616571744283,25.422118186950684,24.352773579684172,20.35050900777181,22.085245244643268,24.00106601715088,23.162723477681478,19.260369821028277,22.964310884475708,23.16701496971978,21.203659693400066,23.485594714129412,23.861584270701687,19.8502316792806,22.625931584557822,23.86293552767846,22.911702632904053,22.87110633234824,23.31432162390815,21.900364314808566
26.0,30.0,19.0,24.0,32.0,34.0,31.0,21.0,22.0,20.0,39.0,24.0,10.0,15.0,29.0,28.0,28.0,14.0,18.0,17.0,13.0,27.0,32.0,21.0,16.0,30.0,59.0,42.0,11.0,17.0,22.0,17.0,21.0,29.0,13.0,19.0,63.0,24.0,14.0,33.0,56.0,22.0,12.0,17.0,27.0,16.0,23.0,14.0,13.0,24.0,24.56,25.351767466618465,21.880731709798177,25.475764073823626,22.613646189371746,23.97342801094055,24.990196845110724,27.086890682097405,27.194561731247674,24.10010628266768,24.193415355682372,26.848274279863407,21.971552689870197,19.918624305725096,23.730468400319417,24.766154585213496,24.61425498553685,20.63013025692531,27.93455328260149,25.228583600785996,24.63430169049431,30.863864751962517,26.696045769585503,28.155419886112213,26.853776886349632,27.030502021312714,27.940195814768472,30.410159515122235,30.30267313548497,30.721340439536355,34.89097359601189,30.589915795759723,35.25339261223288,28.8313992364066,32.792385463056895,31.231606556819035,33.775026622571446,35.0517507583376,27.424829880396526,40.10930061340332,36.4185237306537,39.92637150628226,42.910931673916906,40.7743943532308,47.0849172928754,42.70508239887379,41.28514516353607,47.851353935573414,43.429106848580496,45.11098524240347,49.59734018643697
29.0,11.0,34.0,17.0,9.0,22.0,13.0,11.0,15.0,9.0,16.0,15.0,18.0,12.0,14.0,26.0,14.0,21.0,19.0,18.0,12.0,16.0,9.0,14.0,20.0,20.0,15.0,18.0,9.0,15.0,10.0,9.0,14.0,14.0,12.0,11.0,10.0,22.0,24.0,24.0,18.0,14.0,9.0,11.0,10.0,26.0,15.0,13.0,13.0,14.0,15.68,45.93306922912598,51.002700632268734,51.87655185250675,45.31034368627212,47.89940410190158,50.8420052094893,47.449453353881836,60.53395392678001,54.798587544759116,61.75701777140299,53.979774713516235,57.78462498982747,61.792514165242515,65.57410875956218,60.905296325683594,77.68570782588078,61.82489204406738,68.87371862502326,82.16523441515471,82.79048728942871,72.21736749013265,74.11134934425354,73.73197258843317,79.66167286464146,81.75669384002686,85.78338279724122,81.480126953125,91.17581219143338,85.5165786743164,98.17240753173829,91.66550979614257,90.81198374430339,93.36029379708427,94.2092524937221,95.82270367940266,93.42162600430575,92.53302307128907,103.49065399169922,91.82486406962077,100.46139621734619,99.53363037109375,105.09363119942802,96.4315923055013,98.12914137406783,95.74292449951172,94.33264453594501,90.8386744181315,94.30356187086839,88.45424916194035,85.45180102757045
